dataset,dataset_slug,doc_id,raw_text,clean_text,dominant_topic,dominant_topic_prob
After Forming Government Data With Location,after_forming_government_data_with_location,10,"""যে যা করে শান্তি পায়, করুক !",যে যা করে শান্তি পায় করুক,0,0.8386084591728543
After Forming Government Data With Location,after_forming_government_data_with_location,11,আমার মনে হয় ওনার খুব দৌড়াইতে মন চাইতেছে,আমার মনে হয় ওনার খুব দৌড়াইতে মন চাইতেছে,0,0.8393768789858301
After Forming Government Data With Location,after_forming_government_data_with_location,12,এটা বরকতি দৌড়,এটা বরকতি দৌড়,4,0.5988835988682929
After Forming Government Data With Location,after_forming_government_data_with_location,13,"""খনিকের ছেলে বলে কি, যে দৌড়ায় সে কষ্ট পায় না খনিকের ছেলে সার্ভিস মলম কষ্ট পায়",খনিকের ছেলে বলে কি যে দৌড়ায় সে কষ্ট পায় না খনিকের ছেলে সার্ভিস মলম কষ্ট পায়,3,0.9330114243684138
After Forming Government Data With Location,after_forming_government_data_with_location,14,আমি কি হোনুরে।,আমি কি হোনুরে,0,0.2
After Forming Government Data With Location,after_forming_government_data_with_location,15,জ্বালা জ্বালা বুকে বড় জ্বালা,জ্বালা জ্বালা বুকে বড় জ্বালা,4,0.8391273692274293
After Forming Government Data With Location,after_forming_government_data_with_location,16,মায়ের চেয়ে মাসির দরদ বেশি,মায়ের চেয়ে মাসির দরদ বেশি,1,0.8660754118315467
After Forming Government Data With Location,after_forming_government_data_with_location,17,"""অন্য দের নিয়ে ভাবতে হবে না, নিজেকে নিয়ে ভাবেন,,",অন্য দের নিয়ে ভাবতে হবে না নিজেকে নিয়ে ভাবেন,3,0.8389238982007434
After Forming Government Data With Location,after_forming_government_data_with_location,18,কারণ তুমিও একসময় এভাবে দৌঁড়ায় ছিলা,কারণ তুমিও একসময় এভাবে দৌঁড়ায় ছিলা,3,0.8387783542063153
After Forming Government Data With Location,after_forming_government_data_with_location,19,"""কাল,থেকে তুমি দৌড়ে যাবা,তোমার চাকরি কনফার্ম ওকে",কাল থেকে তুমি দৌড়ে যাবা তোমার চাকরি কনফার্ম ওকে,1,0.5331289911310102
After Forming Government Data With Location,after_forming_government_data_with_location,20,"""ছাত্রলীগের এজেন্ট যখন বাইটে পইড়া জুলাই এজেন্ট হয়ে যায়, আমাদেরও হাঁসি পায়",ছাত্রলীগের এজেন্ট যখন বাইটে পইড়া জুলাই এজেন্ট হয়ে যায় আমাদেরও হাঁসি পায়,0,0.926962381771146
After Forming Government Data With Location,after_forming_government_data_with_location,21,ছাপ্রীদের কাজ তো দৌড়ানোই...,ছাপ্রীদের কাজ তো দৌড়ানোই,0,0.7999863542763928
After Forming Government Data With Location,after_forming_government_data_with_location,22,"""কিছু পর দৌড়ানো, ধাওয়াতে পৌছাবে",কিছু পর দৌড়ানো ধাওয়াতে পৌছাবে,0,0.7313719698614138
After Forming Government Data With Location,after_forming_government_data_with_location,23,"""রাকিবদের ছ্যাবলামো এটা পুরোনো অভ্যেস, সময় লাগবে ধীরে ধীরে পরিবর্তন হতে, তবে তার মন ভালো..! কিন্তু, ৫-ই আগস্ট পরবর্তী তোমার গাড়…",রাকিবদের ছ্যাবলামো এটা পুরোনো অভ্যেস সময় লাগবে ধীরে ধীরে পরিবর্তন হতে তবে তার মন ভালো কিন্তু ই আগস্ট পরবর্তী তোমার গাড়,0,0.8849157703648138
After Forming Government Data With Location,after_forming_government_data_with_location,24,দফাদার কুকুর মালিকের পিছনে দৌড়াবে এটাই তো স্বাভাবিক হোক সেটা গাড়ি হোক সেটা বাড়ি,দফাদার কুকুর মালিকের পিছনে দৌড়াবে এটাই তো স্বাভাবিক হোক সেটা গাড়ি হোক সেটা বাড়ি,0,0.93266026277248
After Forming Government Data With Location,after_forming_government_data_with_location,25,আহ্!দরদীরে।,আহ্ দরদীরে,4,0.5999907093442103
After Forming Government Data With Location,after_forming_government_data_with_location,26,আর কি কি তোমাকে কষ্ট দেয় মনি,আর কি কি তোমাকে কষ্ট দেয় মনি,3,0.7995817298076623
After Forming Government Data With Location,after_forming_government_data_with_location,27,সে কি ছাত্রদল সভাপতি?,সে কি ছাত্রদল সভাপতি,3,0.7983827251203823
After Forming Government Data With Location,after_forming_government_data_with_location,28,"""সময় থাকতে বুঝলো না , এক্ষণ বুঝে লাভ নেই । তোমাকে আর গাড়ির পেছনে নিবে না",সময় থাকতে বুঝলো না এক্ষণ বুঝে লাভ নেই তোমাকে আর গাড়ির পেছনে নিবে না,3,0.9090039597612936
After Forming Government Data With Location,after_forming_government_data_with_location,29,"""মায়ের চেয়ে,মাসির দরদ বেশি",মায়ের চেয়ে মাসির দরদ বেশি,1,0.8660754118315467
After Forming Government Data With Location,after_forming_government_data_with_location,30,তোমার ইচ্ছা হইলে তুমি ও দৌড়াওনা ভাই।,তোমার ইচ্ছা হইলে তুমি ও দৌড়াওনা ভাই,1,0.7969992034849444
After Forming Government Data With Location,after_forming_government_data_with_location,31,তোমাদের কথা ভুলে গেছ?,তোমাদের কথা ভুলে গেছ,3,0.7321181117189763
After Forming Government Data With Location,after_forming_government_data_with_location,32,ছাত্রলীগের সাদ্দামের গাড়ির পিছনে দৌড়ানোর গুলা মনে পরে যায় হয়ত,ছাত্রলীগের সাদ্দামের গাড়ির পিছনে দৌড়ানোর গুলা মনে পরে যায় হয়ত,0,0.5787026022197164
After Forming Government Data With Location,after_forming_government_data_with_location,33,তোমাদের তো কষ্ট হবেই ভাই,তোমাদের তো কষ্ট হবেই ভাই,3,0.49934202123042976
After Forming Government Data With Location,after_forming_government_data_with_location,34,আমাদেরকে বিনোদনদেয় ভাই এগুলা বইলেন না পরে বিনোদন মিস করবো,আমাদেরকে বিনোদনদেয় ভাই এগুলা বইলেন না পরে বিনোদন মিস করবো,1,0.865905050080581
After Forming Government Data With Location,after_forming_government_data_with_location,35,কে কার পিছে দৌড়াচ্ছে সেটা ভেবে লাভ নাই তুমি কোথায় দৌড়াবে সেই চিন্তা কর,কে কার পিছে দৌড়াচ্ছে সেটা ভেবে লাভ নাই তুমি কোথায় দৌড়াবে সেই চিন্তা কর,3,0.6642884640104194
After Forming Government Data With Location,after_forming_government_data_with_location,36,আপনার কষ্ট দেখে আমারও কষ্ট হয় সারজিস ভাই।,আপনার কষ্ট দেখে আমারও কষ্ট হয় সারজিস ভাই,3,0.541409671934501
After Forming Government Data With Location,after_forming_government_data_with_location,37,কেন তোরো কি দৌড়াতে ইচ্ছে করছে,কেন তোরো কি দৌড়াতে ইচ্ছে করছে,4,0.7315746487814803
After Forming Government Data With Location,after_forming_government_data_with_location,38,তুমি এক সময় এক দল থেকে অন্য দলে যাওয়ার জন্য অনেক দৌড়াদৌড়ি করেছ তা জনগন জানে।,তুমি এক সময় এক দল থেকে অন্য দলে যাওয়ার জন্য অনেক দৌড়াদৌড়ি করেছ তা জনগন জানে,4,0.9080535161658018
After Forming Government Data With Location,after_forming_government_data_with_location,39,Asloye kosto dei...,asloye kosto dei,3,0.7330224097883458
After Forming Government Data With Location,after_forming_government_data_with_location,40,Jomadarer nati koto dorodi,jomadarer nati koto dorodi,1,0.7333080018367819
After Forming Government Data With Location,after_forming_government_data_with_location,41,বরবরা হইলে যা হয়,বরবরা হইলে যা হয়,1,0.7305014541961636
After Forming Government Data With Location,after_forming_government_data_with_location,42,এটা সমঝোতা করে দৌড়ানো হচ্ছিল,এটা সমঝোতা করে দৌড়ানো হচ্ছিল,0,0.7301792969585345
After Forming Government Data With Location,after_forming_government_data_with_location,43,তোমরা যে টাকা মারছো সেই গুলোর হিসাব আগে দেও,তোমরা যে টাকা মারছো সেই গুলোর হিসাব আগে দেও,0,0.8379929366162765
After Forming Government Data With Location,after_forming_government_data_with_location,44,"""Same,chamcahr din akhno ase nakii",same chamcahr din akhno ase nakii,1,0.5983845946334363
After Forming Government Data With Location,after_forming_government_data_with_location,45,Amkeww...boyos hoise dorte pare naa,amkeww boyos hoise dorte pare naa,0,0.2
After Forming Government Data With Location,after_forming_government_data_with_location,46,এএএএএ দালালললল,এএএএএ দালালললল,0,0.2
After Forming Government Data With Location,after_forming_government_data_with_location,47,আমিও কষ্ট পেয়েছি,আমিও কষ্ট পেয়েছি,3,0.5513102323705994
After Forming Government Data With Location,after_forming_government_data_with_location,48,সতর বচ্ছর পরে আজ এত আনন্দ। আর এতে অবদান সম্পূর্ণ তোমাদের।কিন্তু তারা এটা শিকার করতে চাইনা। বাকিটা কি হয় আল্লাহ ভালো জানেন,সতর বচ্ছর পরে আজ এত আনন্দ আর এতে অবদান সম্পূর্ণ তোমাদের কিন্তু তারা এটা শিকার করতে চাইনা বাকিটা কি হয় আল্লাহ ভালো জানেন,0,0.6529047794782994
After Forming Government Data With Location,after_forming_government_data_with_location,49,এদেশের মানুষের প্রধান লক্ষ্যই হলো বড় বড় নেতাদের পা চাটা,এদেশের মানুষের প্রধান লক্ষ্যই হলো বড় বড় নেতাদের পা চাটা,2,0.9189837472419772
After Forming Government Data With Location,after_forming_government_data_with_location,50,Dolkanara comment korce ree,dolkanara comment korce ree,0,0.2
After Forming Government Data With Location,after_forming_government_data_with_location,51,"""বাংলায় একটা প্রবাদ আছে : অতি বড় বড় নয় ঝড়ে ভেঙ্গে যাবে , অতি ছোট হইয়ো না তাহলে ছাগলের ৩ নং বাচ্চারা খাবে ।…",বাংলায় একটা প্রবাদ আছে অতি বড় বড় নয় ঝড়ে ভেঙ্গে যাবে অতি ছোট হইয়ো না তাহলে ছাগলের নং বাচ্চারা খাবে,2,0.5775329485498149
After Forming Government Data With Location,after_forming_government_data_with_location,52,আপনি সরকারী প্রটোকল পাবেননা।তাই আপনার কষ্ট হচ্ছে।,আপনি সরকারী প্রটোকল পাবেননা তাই আপনার কষ্ট হচ্ছে,3,0.550847147555864
After Forming Government Data With Location,after_forming_government_data_with_location,53,কেন ওর যায়গায় কি আপনি দৌড়াতে চান?,কেন ওর যায়গায় কি আপনি দৌড়াতে চান,3,0.7313461512859872
After Forming Government Data With Location,after_forming_government_data_with_location,54,এতো জ্বলে কেন ভাই,এতো জ্বলে কেন ভাই,3,0.7970713613293609
After Forming Government Data With Location,after_forming_government_data_with_location,55,ওরে যে স্টেজে নীচে বসাইলো তা দেখে আমার খুব লজ্জা লাগছিল। আহারে সভাপতি!!!,ওরে যে স্টেজে নীচে বসাইলো তা দেখে আমার খুব লজ্জা লাগছিল আহারে সভাপতি,3,0.5762690710906391
After Forming Government Data With Location,after_forming_government_data_with_location,56,মুই কি হনু রে মোর ভাতার চৌকিদার আছনু কি হনু কি আরো যে কি হইম,মুই কি হনু রে মোর ভাতার চৌকিদার আছনু কি হনু কি আরো যে কি হইম,1,0.7314196685531017
After Forming Government Data With Location,after_forming_government_data_with_location,57,কেনো?,কেনো,1,0.5999918206994954
After Forming Government Data With Location,after_forming_government_data_with_location,58,"""মায়ে কয় না হুত, খালায় কয় বইন হুত!",মায়ে কয় না হুত খালায় কয় বইন হুত,0,0.7325071167866692
After Forming Government Data With Location,after_forming_government_data_with_location,59,"""গুটি কয়েকজন মিলে জুলাই আন্দোলন হয়নি, পুরো দেশের মানুষ কাজ করছে,ফায়দা নিচ্ছে বালচাল পুলা গুলো, ফ্যাসিস্ট তাড়াতে যারা শহীদ হয়েছে…",গুটি কয়েকজন মিলে জুলাই আন্দোলন হয়নি পুরো দেশের মানুষ কাজ করছে ফায়দা নিচ্ছে বালচাল পুলা গুলো ফ্যাসিস্ট তাড়াতে যারা শহীদ হয়েছে,0,0.9329730548585202
After Forming Government Data With Location,after_forming_government_data_with_location,60,প্রধানমন্ত্রীর চেয়ারের নিচে পায়ের কাছে ছাত্রদল সভাপতিকে বসিয়ে রাখা কষ্ট দেয় না,প্রধানমন্ত্রীর চেয়ারের নিচে পায়ের কাছে ছাত্রদল সভাপতিকে বসিয়ে রাখা কষ্ট দেয় না,3,0.6495232249216716
After Forming Government Data With Location,after_forming_government_data_with_location,61,তুইও গত ১৭ বছর দৌড়ায়ছিস,তুইও গত বছর দৌড়ায়ছিস,1,0.7979352119328645
After Forming Government Data With Location,after_forming_government_data_with_location,62,এযাবৎকালে যা বলছিস তোর এই একটা কথা ভালো লাগলো,এযাবৎকালে যা বলছিস তোর এই একটা কথা ভালো লাগলো,0,0.8377768827872633
After Forming Government Data With Location,after_forming_government_data_with_location,63,ওটা নিয়ে তোমার কষ্ট নাই তোমার কষ্ট হচ্ছে তোমার পিছনে কেউ কেন দৌড়ায় না।,ওটা নিয়ে তোমার কষ্ট নাই তোমার কষ্ট হচ্ছে তোমার পিছনে কেউ কেন দৌড়ায় না,3,0.8850223842810576
After Forming Government Data With Location,after_forming_government_data_with_location,64,তাহলে উনাকে একটি গাড়ি উপহার হিসাবে দিয়ে ! আপনাদের তো এখন টাকার কোনো অভাব নেই।,তাহলে উনাকে একটি গাড়ি উপহার হিসাবে দিয়ে আপনাদের তো এখন টাকার কোনো অভাব নেই,2,0.5008616873094341
After Forming Government Data With Location,after_forming_government_data_with_location,65,"""উপজেলা স্বাস্থ্য কমপ্লেক্সে যোগাযোগ করুন, ভ্যাকসিনের ব্যবস্থা হয়ে যাবে",উপজেলা স্বাস্থ্য কমপ্লেক্সে যোগাযোগ করুন ভ্যাকসিনের ব্যবস্থা হয়ে যাবে,2,0.884267710276434
After Forming Government Data With Location,after_forming_government_data_with_location,66,"""১৮ মাসে যা লুটপাট করছো, তাতে কষ্ট দেয়না????",মাসে যা লুটপাট করছো তাতে কষ্ট দেয়না,3,0.5512942258523634
After Forming Government Data With Location,after_forming_government_data_with_location,67,ভাই তোদের মুখে এর চেয়ে ভালো মন্তব্য আশা করা যায় না!,ভাই তোদের মুখে এর চেয়ে ভালো মন্তব্য আশা করা যায় না,2,0.6589587398518808
After Forming Government Data With Location,after_forming_government_data_with_location,68,হাহাহাহহাহা,হাহাহাহহাহা,0,0.2
After Forming Government Data With Location,after_forming_government_data_with_location,69,কেন আপনি যখন ডক্টর ইউনুসের ধনে ধইরা লটকাই থাকতেন তখন কি কষ্ট হয় নাই,কেন আপনি যখন ডক্টর ইউনুসের ধনে ধইরা লটকাই থাকতেন তখন কি কষ্ট হয় নাই,3,0.7988876174553174
After Forming Government Data With Location,after_forming_government_data_with_location,70,"""আগে বলতি আমার বঙ্গবন্ধু,, এবার বলবি আমার জিয়া,,,,,, সেলুকাস",আগে বলতি আমার বঙ্গবন্ধু এবার বলবি আমার জিয়া সেলুকাস,4,0.7946410316552193
After Forming Government Data With Location,after_forming_government_data_with_location,71,তাহলে আমাদের ভালো লাগবে,তাহলে আমাদের ভালো লাগবে,0,0.549743289102306
After Forming Government Data With Location,after_forming_government_data_with_location,72,কথা সত্য হলেও তুই যে সংসদ সদস্য হতে পারোছ নাই এই দুঃখ আমরাও বুঝতে পারছি।,কথা সত্য হলেও তুই যে সংসদ সদস্য হতে পারোছ নাই এই দুঃখ আমরাও বুঝতে পারছি,0,0.9265096543472077
After Forming Government Data With Location,after_forming_government_data_with_location,73,তোরে দেখলে যানি কেমন কেমন লাগে রে,তোরে দেখলে যানি কেমন কেমন লাগে রে,3,0.7995529394797107
After Forming Government Data With Location,after_forming_government_data_with_location,74,মহাসুখের শেষ হলে সবকিছুতেই কষ্ট হয় সার্ভিস ভাই!,মহাসুখের শেষ হলে সবকিছুতেই কষ্ট হয় সার্ভিস ভাই,3,0.899374691588186
After Forming Government Data With Location,after_forming_government_data_with_location,75,আপনার কষ্ট লাগলেও আমাদের ভালো লাগে কারণ হাড্ডি দেখলে যেমন কুত্তা দৌড় দেয় প্রধানমন্ত্রীর গাড়ি পেছনে তেমন ছাত্রদল দৌড়ায়,আপনার কষ্ট লাগলেও আমাদের ভালো লাগে কারণ হাড্ডি দেখলে যেমন কুত্তা দৌড় দেয় প্রধানমন্ত্রীর গাড়ি পেছনে তেমন ছাত্রদল দৌড়ায়,3,0.880770389217552
After Forming Government Data With Location,after_forming_government_data_with_location,76,বেটা ভোটে হেরে পাগল হয়ে গেছে ভাই চিন্তা নেই next time hobe from bd cricketer speech,বেটা ভোটে হেরে পাগল হয়ে গেছে ভাই চিন্তা নেই next time hobe from bd cricketer speech,4,0.9089417547153555
After Forming Government Data With Location,after_forming_government_data_with_location,77,আহ!! সোনা গো আমার #সেও দৌড়াতে চাই,আহ সোনা গো আমার সেও দৌড়াতে চাই,4,0.8662349694534415
After Forming Government Data With Location,after_forming_government_data_with_location,78,মুই কোন হনুরে,মুই কোন হনুরে,1,0.7318728367490904
After Forming Government Data With Location,after_forming_government_data_with_location,79,কষ্ট কেন পাবেন ভাই?? সামান্য তেল মারতে গিয়েছিল।,কষ্ট কেন পাবেন ভাই সামান্য তেল মারতে গিয়েছিল,4,0.4947916631261106
After Forming Government Data With Location,after_forming_government_data_with_location,80,এত তো তোমাদের গাড়ির পেছনে দৌড়াইছে তখন কষ্ট লাগে নাই,এত তো তোমাদের গাড়ির পেছনে দৌড়াইছে তখন কষ্ট লাগে নাই,3,0.9108570995970979
After Forming Government Data With Location,after_forming_government_data_with_location,81,Bhai amakew kosto dei,bhai amakew kosto dei,3,0.7992004349413063
After Forming Government Data With Location,after_forming_government_data_with_location,82,সারজিছের কথা ঠিক আছে,সারজিছের কথা ঠিক আছে,4,0.5999992178748109
After Forming Government Data With Location,after_forming_government_data_with_location,83,এটা সেই ছেলে না যে আমার বঙ্গবন্ধু আমার বঙ্গবন্ধু বলে গলার টিস্যু ছিড়ে ফেলতো?,এটা সেই ছেলে না যে আমার বঙ্গবন্ধু আমার বঙ্গবন্ধু বলে গলার টিস্যু ছিড়ে ফেলতো,3,0.8666058309853124
After Forming Government Data With Location,after_forming_government_data_with_location,84,তোমার বঙ্গবন্ধুকে নিয়ে তেল দেয়া বক্তব্য কিন্তু শুনেছি!,তোমার বঙ্গবন্ধুকে নিয়ে তেল দেয়া বক্তব্য কিন্তু শুনেছি,2,0.8657280270563902
After Forming Government Data With Location,after_forming_government_data_with_location,85,বাচা একটা চাটাচাটি না করলে উপরে উঠা যায় না।উপরে উঠতে হলে নেতার জুতা চাটতে হয়। সেই জন্য প্রধানমন্ত্রী গাড়ি পিছনে দৌড়ানো লাগে।বুঝছো সারজিস,বাচা একটা চাটাচাটি না করলে উপরে উঠা যায় না উপরে উঠতে হলে নেতার জুতা চাটতে হয় সেই জন্য প্রধানমন্ত্রী গাড়ি পিছনে দৌড়ানো লাগে বুঝছো সারজিস,1,0.9520164029986883
After Forming Government Data With Location,after_forming_government_data_with_location,86,তাহলে তোমার পিছে দৌড়াবে নাকি?,তাহলে তোমার পিছে দৌড়াবে নাকি,2,0.838353329226396
After Forming Government Data With Location,after_forming_government_data_with_location,87,তোমার পেছনে দৌড়ালে কি খুশি হতে।,তোমার পেছনে দৌড়ালে কি খুশি হতে,3,0.8383037061419828
After Forming Government Data With Location,after_forming_government_data_with_location,88,তুই ১৬ মাস কার গাড়ির পেছনে দৌড়ে ছিলে?,তুই মাস কার গাড়ির পেছনে দৌড়ে ছিলে,3,0.8987922888630193
After Forming Government Data With Location,after_forming_government_data_with_location,89,আমার বঙ্গবন্ধু বলে তেলবাজী করা সারজিদ আলমের কষ্ট হওয়াটাই স্বাভাবিক,আমার বঙ্গবন্ধু বলে তেলবাজী করা সারজিদ আলমের কষ্ট হওয়াটাই স্বাভাবিক,3,0.8396459988646418
After Forming Government Data With Location,after_forming_government_data_with_location,90,কেন? তুমি দৌড়াবে?,কেন তুমি দৌড়াবে,3,0.596405216441291
After Forming Government Data With Location,after_forming_government_data_with_location,91,অন‍্যের বিষয় না দেখে তোমাদের দূর্নীতির খবর নে,অন্যের বিষয় না দেখে তোমাদের দূর্নীতির খবর নে,3,0.8849176005482753
After Forming Government Data With Location,after_forming_government_data_with_location,92,তেল মারতে দৌড়ায় ছাত্রদল,তেল মারতে দৌড়ায় ছাত্রদল,3,0.8352586456472332
After Forming Government Data With Location,after_forming_government_data_with_location,93,পোদ পেতে হবে ত চা-টা চাটি করলে তো ভালো ফলন আসতে পারে সেটি হোক না মান ইজ্জত এর লড়াই,পোদ পেতে হবে ত চা টা চাটি করলে তো ভালো ফলন আসতে পারে সেটি হোক না মান ইজ্জত এর লড়াই,0,0.9096900488547777
After Forming Government Data With Location,after_forming_government_data_with_location,94,Amar chotobelar kotha mone pore. Cinemar liflet dito rickshaw te. Peson peson douratam ekta liflet paoar jonno. R pele monta h…,amar chotobelar kotha mone pore cinemar liflet dito rickshaw te peson peson douratam ekta liflet paoar jonno r pele monta h,0,0.865467415354493
After Forming Government Data With Location,after_forming_government_data_with_location,95,Manushjon je rastai ghontar por ghonta take thake erjonnyo kosto hoi na..?!..ekhon desh gorar kaje lege gele Valo hobe...manush upokrito hobe ..,manushjon je rastai ghontar por ghonta take thake erjonnyo kosto hoi na ekhon desh gorar kaje lege gele valo hobe manush upokrito hobe,1,0.9191940776618496
After Forming Government Data With Location,after_forming_government_data_with_location,96,তাহলে কি ছাত্রলীগ দৌড়লে খুশি হতে,তাহলে কি ছাত্রলীগ দৌড়লে খুশি হতে,2,0.837256819264447
After Forming Government Data With Location,after_forming_government_data_with_location,97,তুমি কস্ট পাইলে আমাদের শান্তি লাগে,তুমি কস্ট পাইলে আমাদের শান্তি লাগে,1,0.798863750675524
After Forming Government Data With Location,after_forming_government_data_with_location,98,আহা কি জ্বালা! অন্তর জ্বালা,আহা কি জ্বালা অন্তর জ্বালা,4,0.8398070756904724
After Forming Government Data With Location,after_forming_government_data_with_location,99,আরে কি মায়া! টাকলা মুরাদ ২,আরে কি মায়া টাকলা মুরাদ,3,0.728339389669566
After Forming Government Data With Location,after_forming_government_data_with_location,100,Jole,jole,3,0.5999707478940658
After Forming Government Data With Location,after_forming_government_data_with_location,101,"""ইতে দৌরিলে দৌরগ্গই এনা, তুয়াত্তুন কা জ্বলের",ইতে দৌরিলে দৌরগ্গই এনা তুয়াত্তুন কা জ্বলের,0,0.2
After Forming Government Data With Location,after_forming_government_data_with_location,102,এত কষ্ট প্রেমিক হয়ে গেছে নাট বোল্ডর নাতি,এত কষ্ট প্রেমিক হয়ে গেছে নাট বোল্ডর নাতি,3,0.8393904904016347
After Forming Government Data With Location,after_forming_government_data_with_location,103,জলে নাকি চলে সাজিস মলম,জলে নাকি চলে সাজিস মলম,1,0.5417931412851728
After Forming Government Data With Location,after_forming_government_data_with_location,104,জমিদারের নাতি হোগা সার্ভিস,জমিদারের নাতি হোগা সার্ভিস,3,0.5157571488605334
After Forming Government Data With Location,after_forming_government_data_with_location,105,"""এতো কষ্ট ,কষ্ট লাগে কেনোযে অন্তরে",এতো কষ্ট কষ্ট লাগে কেনোযে অন্তরে,3,0.6954001760742388
After Forming Government Data With Location,after_forming_government_data_with_location,106,আর কি দেয় সোনা,আর কি দেয় সোনা,3,0.39987550512532766
After Forming Government Data With Location,after_forming_government_data_with_location,107,তুই দৌড়াইস তাইলে,তুই দৌড়াইস তাইলে,0,0.7986079038948919
After Forming Government Data With Location,after_forming_government_data_with_location,108,তাতে তোমার এতো জ্বলে কেন আমার বুঝে আসে না,তাতে তোমার এতো জ্বলে কেন আমার বুঝে আসে না,3,0.865321316549971
After Forming Government Data With Location,after_forming_government_data_with_location,109,আপনাদের কয় পর জেল খাটাবে বিএনপি। সেটা চিন্তা করে আমাদেরো কষ্ট হয়,আপনাদের কয় পর জেল খাটাবে বিএনপি সেটা চিন্তা করে আমাদেরো কষ্ট হয়,3,0.38997527241440283
After Forming Government Data With Location,after_forming_government_data_with_location,110,প্রধানমন্ত্রী বিএনপি'র ছাত্রদল দৌড়াবে না তো কে দৌড়াবে তুই,প্রধানমন্ত্রী বিএনপি র ছাত্রদল দৌড়াবে না তো কে দৌড়াবে তুই,3,0.8837786733317188
After Forming Government Data With Location,after_forming_government_data_with_location,111,তোমার সমস্যা কোথায় ?,তোমার সমস্যা কোথায়,2,0.598250588269386
After Forming Government Data With Location,after_forming_government_data_with_location,112,জালারে জালা অন্তরে জালা,জালারে জালা অন্তরে জালা,2,0.7991948436904528
After Forming Government Data With Location,after_forming_government_data_with_location,113,Jamater lungir tale dukle vlo lage,jamater lungir tale dukle vlo lage,1,0.5999562733683474
After Forming Government Data With Location,after_forming_government_data_with_location,114,"""ও মা গো তাই নাকি মোস্তাক, মায়ের চেয়ে মাসির দরদ উপচে পড়তেছি দি",ও মা গো তাই নাকি মোস্তাক মায়ের চেয়ে মাসির দরদ উপচে পড়তেছি দি,1,0.8980995541161895
After Forming Government Data With Location,after_forming_government_data_with_location,115,জ্বালারে জ্বালা অন্তর জ্বালা,জ্বালারে জ্বালা অন্তর জ্বালা,4,0.8399087028230579
After Forming Government Data With Location,after_forming_government_data_with_location,116,Tor bada oii joggota nai Togo any koyta kormi acy ncp …,tor bada oii joggota nai togo any koyta kormi acy ncp,0,0.7333163065013631
After Forming Government Data With Location,after_forming_government_data_with_location,117,কেন রে তুই দৌড়াতে চাইছিলি পারিস নাই সেজন্য তোর এতো কষ্ট???,কেন রে তুই দৌড়াতে চাইছিলি পারিস নাই সেজন্য তোর এতো কষ্ট,3,0.8844588560376765
After Forming Government Data With Location,after_forming_government_data_with_location,118,আসলে দেখলে খারাপই লাগে,আসলে দেখলে খারাপই লাগে,3,0.799050949111436
